PMID 	 FT_ID 	 PUBYEAR 	 PUB_DATE 	 RESEARCH_ARTICLE_YES_NO 	 AVAILABILITY_STATUS 	 FIRST_PUBLISH_DATE
26497144 	 PMC4683654 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-23 00:00:00
26496027 	 PMC4741915 	 2015 	 01/11/2015 	 Y 	 O 	 2015-11-01 00:00:00
24984952 	 PMC4227064 	 2014 	 01/07/2014 	 Y 	 O 	 2014-07-01 00:00:00
26631224 	 PMC4668617 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-02 00:00:00
26630958 	 PMC4759319 	 2015 	 01/01/2015 	 Y 	 O 	 2015-01-01 00:00:00
26628057 	 PMC4666050 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-01 00:00:00
26632480 	 PMC4668283 	 2015 	 01/01/2015 	 Y 	 O 	 2015-12-01 00:00:00
26628929 	 PMC4645970 	 2015 	 01/01/2015 	 Y 	 O 	 2015-08-31 00:00:00
26626715 	 PMC4666907 	 2015 	 01/01/2015 	 Y 	 O 	 2015-11-30 00:00:00
26629359 	 PMC4650903 	 2015 	 01/01/2015 	 Y 	 O 	 2015-08-27 00:00:00
26626559 	 PMC4686830 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-02 00:00:00
26625890 	 PMC4666845 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-01 00:00:00
26860612 	 PMC4748456 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-09 00:00:00
26860585 	 PMC4748592 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-09 00:00:00
26861594 	 PMC4748538 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-09 00:00:00
26844177 	 PMC4733031 	 2015 	 01/01/2015 	 Y 	 O 	 2015-11-14 00:00:00
10965015 	 PMC5926428 	 2000 	 01/08/2000 	 Y 	 O 	 2000-08-01 00:00:00
8878461 	 PMC5921210 	 1996 	 01/09/1996 	 Y 	 O 	 1996-09-01 00:00:00
10874209 	 PMC5926397 	 2000 	 01/06/2000 	 Y 	 O 	 2000-06-01 00:00:00
26626147 	 PMC4667194 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-02 00:00:00
25082830 	 PMC4282120 	 2015 	 01/01/2015 	 Y 	 O 	 2014-07-31 00:00:00
26844178 	 PMC4733070 	 2016 	 01/06/2016 	 Y 	 O 	 2015-12-01 00:00:00
26844193 	 PMC4733092 	 2016 	 01/06/2016 	 Y 	 O 	 2015-12-24 00:00:00
26844199 	 PMC4733094 	 2016 	 01/06/2016 	 Y 	 O 	 2015-12-29 00:00:00
26844135 	 PMC4721363 	 2015 	 01/01/2015 	 Y 	 O 	 2015-08-13 00:00:00
26844179 	 PMC4733067 	 2016 	 01/06/2016 	 Y 	 O 	 2015-11-22 00:00:00
26844128 	 PMC4721342 	 2015 	 01/01/2015 	 Y 	 O 	 2015-07-22 00:00:00
26841718 	 PMC4740793 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-04 00:00:00
26842909 	 PMC4740856 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-04 00:00:00
26843423 	 PMC4740902 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-04 00:00:00
26855616 	 PMC4720052 	 2014 	 01/09/2014 	 Y 	 O 	 2014-08-12 00:00:00
26855870 	 PMC4741084 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-01 00:00:00
26855688 	 PMC4743898 	 2014 	 01/02/2014 	 Y 	 O 	 2014-02-01 00:00:00
26846096 	 PMC4743198 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-04 00:00:00
26822894 	 PMC4730593 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-28 00:00:00
26843827 	 PMC4703805 	 2016 	 01/01/2016 	 Y 	 O 	 2015-10-26 00:00:00
26844280 	 PMC4703705 	 2015 	 01/12/2015 	 Y 	 O 	 2015-10-30 00:00:00
26843931 	 PMC4729245 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-08 00:00:00
26843943 	 PMC4729252 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-09 00:00:00
26823995 	 PMC4730986 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-19 00:00:00
26823630 	 PMC4713113 	 2015 	 01/12/2015 	 Y 	 O 	 2015-02-24 00:00:00
26841870 	 PMC4739330 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-03 00:00:00
26841968 	 PMC4740905 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-04 00:00:00
26844039 	 PMC4721292 	 2014 	 01/01/2014 	 Y 	 O 	 2014-10-16 00:00:00
26823675 	 PMC4730745 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-27 00:00:00
26834565 	 PMC4717322 	 2015 	 01/01/2015 	 Y 	 O 	 2016-01-19 00:00:00
26831720 	 PMC4736718 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-02 00:00:00
26834422 	 PMC4719483 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-01 00:00:00
26830196 	 PMC4736614 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-01 00:00:00
26834975 	 PMC4722695 	 2014 	 01/01/2014 	 Y 	 O 	 2014-12-31 00:00:00
26834608 	 PMC4717327 	 2015 	 01/01/2015 	 Y 	 O 	 2016-01-19 00:00:00
26821567 	 PMC4731775 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-29 00:00:00
26834760 	 PMC4717867 	 2015 	 01/01/2015 	 Y 	 O 	 2016-01-19 00:00:00
26848334 	 PMC4732620 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-01 00:00:00
25054777 	 PMC4281283 	 2015 	 01/01/2015 	 Y 	 O 	 2014-07-23 00:00:00
26830814 	 PMC4736636 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-01 00:00:00
26830842 	 PMC4736133 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-01 00:00:00
26822666 	 PMC5352803 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-01 00:00:00
26822631 	 PMC4770432 	 2016 	 01/02/2016 	 Y 	 O 	 2016-01-28 00:00:00
26828698 	 PMC4743680 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-01 00:00:00
26834626 	 PMC4720785 	 2015 	 01/01/2015 	 Y 	 O 	 2016-01-21 00:00:00
26834458 	 PMC4716733 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-12 00:00:00
26834691 	 PMC4720744 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-21 00:00:00
26831688 	 PMC4735043 	 2016 	 01/12/2016 	 Y 	 O 	 2016-02-01 00:00:00
25053975 	 PMC4105504 	 2014 	 01/01/2014 	 Y 	 O 	 2014-07-03 00:00:00
26830029 	 PMC4736496 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-02 00:00:00
25077614 	 PMC4117643 	 2014 	 01/01/2014 	 Y 	 O 	 2014-07-31 00:00:00
25077793 	 PMC4117571 	 2014 	 01/01/2014 	 Y 	 O 	 2014-07-31 00:00:00
26830129 	 PMC4735652 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-02 00:00:00
26834822 	 PMC4731982 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-29 00:00:00
26830755 	 PMC4735754 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-02 00:00:00
26830766 	 PMC4735814 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-02 00:00:00
26833133 	 PMC4735859 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-02 00:00:00
26833286 	 PMC4735579 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-01 00:00:00
26834456 	 PMC4716769 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-14 00:00:00
38527779 	 PMC10990889 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-12 00:00:00
38528809 	 PMC10990667 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-26 00:00:00
38551157 	 PMC10998719 	 2024 	 01/05/2024 	 Y 	 O 	 2024-03-29 00:00:00
38551162 	 PMC10997370 	 2024 	 01/05/2024 	 Y 	 O 	 2024-03-29 00:00:00
38551159 	 PMC10995658 	 2024 	 01/05/2024 	 Y 	 O 	 2024-03-29 00:00:00
38551165 	 PMC10995661 	 2024 	 01/05/2024 	 Y 	 O 	 2024-03-29 00:00:00
26828513 	 PMC4776186 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-27 00:00:00
26828518 	 PMC4772034 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-28 00:00:00
25081189 	 PMC4262259 	 2014 	 01/08/2014 	 Y 	 O 	 2014-08-31 00:00:00
26848838 	 PMC4770934 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-05 00:00:00
26848685 	 PMC4772038 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-03 00:00:00
26843781 	 PMC4722061 	 2016 	 01/01/2016 	 Y 	 O 	 2015-09-16 00:00:00
26844302 	 PMC4734905 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-01 00:00:00
26483733 	 PMC4586322 	 2015 	 01/01/2015 	 Y 	 O 	 2015-09-29 00:00:00
26483763 	 PMC4586455 	 2015 	 01/01/2015 	 Y 	 O 	 2015-09-29 00:00:00
26477297 	 PMC4620704 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-01 00:00:00
26487190 	 PMC4644210 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-01 00:00:00
26482126 	 PMC4617484 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-19 00:00:00
26492239 	 PMC4632781 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-20 00:00:00
26503499 	 PMC4624175 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-26 00:00:00
26503700 	 PMC4624369 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-26 00:00:00
26502880 	 PMC4621930 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-26 00:00:00
26501257 	 PMC4632757 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-15 00:00:00
26504404 	 PMC4603717 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-07 00:00:00
26494482 	 PMC4619020 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-23 00:00:00
26493967 	 PMC4616165 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-23 00:00:00
26494263 	 PMC4619035 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-22 00:00:00
26493841 	 PMC4619222 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-22 00:00:00
26493989 	 PMC4619204 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-22 00:00:00
26501101 	 PMC4588364 	 2015 	 01/09/2015 	 Y 	 O 	 2015-08-28 00:00:00
26504537 	 PMC4596315 	 2014 	 01/01/2014 	 Y 	 O 	 2014-04-30 00:00:00
26504547 	 PMC4596329 	 2014 	 01/01/2014 	 Y 	 O 	 2014-08-20 00:00:00
26504541 	 PMC4596336 	 2014 	 01/01/2014 	 Y 	 O 	 2014-06-25 00:00:00
26504550 	 PMC4596326 	 2014 	 01/01/2014 	 Y 	 O 	 2014-09-24 00:00:00
26501305 	 PMC4627013 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-16 00:00:00
24993777 	 PMC4105561 	 2014 	 01/07/2014 	 Y 	 O 	 2014-07-03 00:00:00
24967631 	 PMC4072667 	 2014 	 01/01/2014 	 Y 	 O 	 2014-06-26 00:00:00
26502446 	 PMC4622376 	 2015 	 01/11/2015 	 Y 	 O 	 2015-08-04 00:00:00
26509119 	 PMC4588423 	 2015 	 01/01/2015 	 Y 	 O 	 2015-09-06 00:00:00
26503154 	 PMC4623251 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-26 00:00:00
26860617 	 PMC4746799 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-09 00:00:00
26506345 	 PMC4632795 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-22 00:00:00
26506365 	 PMC4627027 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-21 00:00:00
26494932 	 PMC4579054 	 2013 	 01/12/2013 	 Y 	 O 	 2013-05-07 00:00:00
26508882 	 PMC4610794 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-14 00:00:00
26492223 	 PMC4705883 	 2015 	 01/12/2015 	 Y 	 O 	 2015-10-22 00:00:00
26500818 	 PMC4614805 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-06 00:00:00
24999805 	 PMC4084999 	 2014 	 01/01/2014 	 Y 	 O 	 2014-07-07 00:00:00
26498827 	 PMC4619274 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-23 00:00:00
24999108 	 PMC4203306 	 2014 	 01/06/2014 	 Y 	 O 	 2014-06-21 00:00:00
26497322 	 PMC4617985 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-23 00:00:00
26471801 	 PMC5281678 	 2017 	 01/02/2017 	 Y 	 O 	 2015-10-15 00:00:00
26498374 	 PMC4620597 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-26 00:00:00
26498275 	 PMC4619407 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-23 00:00:00
26499320 	 PMC4744256 	 2016 	 01/02/2016 	 Y 	 O 	 2015-10-24 00:00:00
26496950 	 PMC4702800 	 2016 	 01/01/2016 	 Y 	 O 	 2015-10-22 00:00:00
26500452 	 PMC4618344 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-21 00:00:00
26500485 	 PMC4595651 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-07 00:00:00
26495354 	 PMC4614590 	 2014 	 01/01/2014 	 Y 	 O 	 2014-01-01 00:00:00
26500577 	 PMC4598580 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-09 00:00:00
26500578 	 PMC4593947 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-06 00:00:00
26500608 	 PMC4598588 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-09 00:00:00
26500635 	 PMC4597114 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-08 00:00:00
26500674 	 PMC4597102 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-08 00:00:00
26471725 	 PMC4687696 	 2015 	 01/12/2015 	 Y 	 O 	 2015-10-16 00:00:00
26495380 	 PMC4614595 	 2015 	 01/01/2015 	 Y 	 O 	 2015-01-01 00:00:00
26500464 	 PMC4603271 	 2015 	 01/10/2015 	 Y 	 O 	 2015-08-29 00:00:00
26495261 	 PMC4609501 	 2015 	 01/09/2015 	 Y 	 O 	 2015-09-01 00:00:00
26495051 	 PMC4610920 	 2015 	 01/10/2015 	 Y 	 O 	 2015-09-30 00:00:00
26500471 	 PMC4618524 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-22 00:00:00
26500473 	 PMC4594006 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-06 00:00:00
26500621 	 PMC4597134 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-08 00:00:00
26500624 	 PMC4594026 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-06 00:00:00
26493654 	 PMC4616012 	 2015 	 01/01/2015 	 Y 	 O 	 2015-09-16 00:00:00
26507387 	 PMC4624704 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-27 00:00:00
26860465 	 PMC4748539 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-09 00:00:00
26834615 	 PMC4712412 	 2015 	 01/01/2015 	 Y 	 O 	 2016-01-14 00:00:00
26823929 	 PMC4729417 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-12 00:00:00
26822141 	 PMC4731776 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-29 00:00:00
26831420 	 PMC4774068 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-01 00:00:00
26822226 	 PMC4731783 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-29 00:00:00
26822332 	 PMC4731793 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-29 00:00:00
26848345 	 PMC4732628 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-02 00:00:00
26507767 	 PMC4623605 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-28 00:00:00
26507454 	 PMC4623477 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-28 00:00:00
25232950 	 PMC4169413 	 2014 	 01/01/2014 	 Y 	 O 	 2014-09-18 00:00:00
25355134 	 PMC4215169 	 2014 	 01/10/2014 	 Y 	 O 	 2014-10-30 00:00:00
22287959 	 PMC3263637 	 2012 	 01/01/2012 	 Y 	 O 	 2012-01-12 00:00:00
26497116 	 PMC4619395 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-24 00:00:00
24984753 	 PMC4282619 	 2015 	 01/02/2015 	 Y 	 O 	 2014-07-02 00:00:00
26467289 	 PMC4625063 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-15 00:00:00
26626733 	 PMC4667221 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-02 00:00:00
26629331 	 PMC4642847 	 2014 	 01/01/2014 	 Y 	 O 	 2014-12-05 00:00:00
26626001 	 PMC4664010 	 2015 	 01/11/2015 	 Y 	 O 	 2015-11-01 00:00:00
26628933 	 PMC4645969 	 2015 	 01/01/2015 	 Y 	 O 	 2015-08-31 00:00:00
26625906 	 PMC4666277 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-01 00:00:00
26630925 	 PMC4668602 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-03 00:00:00
26630955 	 PMC4759314 	 2015 	 01/01/2015 	 Y 	 O 	 2015-01-01 00:00:00
26630924 	 PMC4668674 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-03 00:00:00
26823072 	 PMC4731983 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-28 00:00:00
26823978 	 PMC4730630 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-27 00:00:00
26843979 	 PMC4703476 	 2016 	 01/01/2016 	 Y 	 O 	 2015-04-09 00:00:00
26843928 	 PMC4729250 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-08 00:00:00
26844145 	 PMC4721462 	 2015 	 01/01/2015 	 Y 	 O 	 2015-09-04 00:00:00
26842792 	 PMC4740475 	 2016 	 01/12/2016 	 Y 	 O 	 2016-02-03 00:00:00
26844143 	 PMC4721308 	 2015 	 01/01/2015 	 Y 	 O 	 2015-08-14 00:00:00
26844133 	 PMC4721488 	 2015 	 01/01/2015 	 Y 	 O 	 2015-08-15 00:00:00
26844065 	 PMC4721377 	 2015 	 01/01/2015 	 Y 	 O 	 2015-02-24 00:00:00
26844127 	 PMC4721495 	 2015 	 01/01/2015 	 Y 	 O 	 2015-07-21 00:00:00
26844126 	 PMC4721376 	 2015 	 01/01/2015 	 Y 	 O 	 2015-07-22 00:00:00
26844119 	 PMC4721389 	 2015 	 01/01/2015 	 Y 	 O 	 2015-06-26 00:00:00
26841709 	 PMC4740792 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-04 00:00:00
26844162 	 PMC4721362 	 2015 	 01/01/2015 	 Y 	 O 	 2015-10-21 00:00:00
26844149 	 PMC4721496 	 2015 	 01/01/2015 	 Y 	 O 	 2015-09-21 00:00:00
26855613 	 PMC4743160 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-05 00:00:00
26855639 	 PMC4730922 	 2015 	 01/04/2015 	 Y 	 O 	 2014-12-22 00:00:00
26855879 	 PMC4741087 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-01 00:00:00
26855773 	 PMC4743367 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-05 00:00:00
26855575 	 PMC4725631 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-21 00:00:00
26847462 	 PMC4741023 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-04 00:00:00
26844021 	 PMC4726644 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-26 00:00:00
26823628 	 PMC4713111 	 2015 	 01/12/2015 	 Y 	 O 	 2015-02-13 00:00:00
26823631 	 PMC4713102 	 2015 	 01/12/2015 	 Y 	 O 	 2015-02-27 00:00:00
26842395 	 PMC4740483 	 2016 	 01/03/2016 	 Y 	 O 	 2016-02-03 00:00:00
25061571 	 PMC4104387 	 2014 	 01/01/2014 	 Y 	 O 	 2014-01-01 00:00:00
26852410 	 PMC4744379 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-06 00:00:00
26842402 	 PMC4740897 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-04 00:00:00
26822410 	 PMC4731780 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-29 00:00:00
26823292 	 PMC4731762 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-29 00:00:00
26834730 	 PMC4718978 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-20 00:00:00
26834459 	 PMC4716745 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-13 00:00:00
26834332 	 PMC4713771 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-28 00:00:00
26834877 	 PMC4721627 	 2015 	 01/11/2015 	 Y 	 O 	 2015-01-12 00:00:00
26834883 	 PMC4721617 	 2015 	 01/11/2015 	 Y 	 O 	 2015-01-12 00:00:00
25063862 	 PMC4157712 	 2014 	 01/10/2014 	 Y 	 O 	 2014-07-25 00:00:00
25043725 	 PMC4112850 	 2014 	 01/07/2014 	 Y 	 O 	 2014-07-21 00:00:00
26831565 	 PMC4740752 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-02 00:00:00
26824208 	 PMC4731883 	 2015 	 01/10/2015 	 Y 	 O 	 2015-10-01 00:00:00
26825429 	 PMC4760892 	 2016 	 01/02/2016 	 Y 	 O 	 2016-01-30 00:00:00
26825298 	 PMC4732538 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-01 00:00:00
26825775 	 PMC4780752 	 2016 	 01/04/2016 	 Y 	 O 	 2016-01-26 00:00:00
25052315 	 PMC4666573 	 2015 	 01/04/2015 	 Y 	 O 	 2014-07-23 00:00:00
25053992 	 PMC4105520 	 2014 	 01/01/2014 	 Y 	 O 	 2014-05-21 00:00:00
25042733 	 PMC4736455 	 2014 	 01/08/2014 	 Y 	 O 	 2014-07-17 00:00:00
26822780 	 PMC5357264 	 2017 	 01/03/2017 	 Y 	 O 	 2016-01-28 00:00:00
26835411 	 PMC4719435 	 2015 	 01/01/2015 	 Y 	 O 	 2015-01-01 00:00:00
26830331 	 PMC4735585 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-01 00:00:00
26832984 	 PMC4735594 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-01 00:00:00
26833427 	 PMC4735800 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-02 00:00:00
25057910 	 PMC4109998 	 2014 	 01/01/2014 	 Y 	 O 	 2014-07-24 00:00:00
38552570 	 PMC10995869 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-14 00:00:00
26834919 	 PMC4725652 	 2015 	 01/01/2015 	 Y 	 O 	 2015-09-23 00:00:00
38527706 	 PMC10990896 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-23 00:00:00
38528331 	 PMC10985916 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-22 00:00:00
38551840 	 PMC10998604 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-29 00:00:00
38529901 	 PMC10995626 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
38529944 	 PMC10995625 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
38526748 	 PMC10990999 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-25 00:00:00
38526678 	 PMC10995047 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-25 00:00:00
38530197 	 PMC10993856 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
26823656 	 PMC4709833 	 2016 	 01/02/2016 	 Y 	 O 	 2015-06-03 00:00:00
26849372 	 PMC4743968 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-05 00:00:00
38553814 	 PMC10993734 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-30 00:00:00
38553607 	 PMC10994847 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-29 00:00:00
38527460 	 PMC10995902 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-25 00:00:00
38527208 	 PMC10998603 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-25 00:00:00
26848262 	 PMC4723026 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-18 00:00:00
26847206 	 PMC4743129 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-04 00:00:00
26848276 	 PMC4737522 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-01 00:00:00
26841047 	 PMC4750448 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-02 00:00:00
26848693 	 PMC4773737 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-02 00:00:00
26850410 	 PMC4744409 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-05 00:00:00
26850424 	 PMC4748830 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-01 00:00:00
26844301 	 PMC4734903 	 2015 	 01/09/2015 	 Y 	 O 	 2015-09-01 00:00:00
26844475 	 PMC4748892 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-01 00:00:00
26848428 	 PMC4729764 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-27 00:00:00
38527201 	 PMC10998633 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-25 00:00:00
26850001 	 PMC4744382 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-06 00:00:00
26850052 	 PMC4744327 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-04 00:00:00
26848387 	 PMC4730924 	 2016 	 01/03/2016 	 Y 	 O 	 2016-01-28 00:00:00
26848289 	 PMC4723621 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-23 00:00:00
38536208 	 PMC10995629 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
38538785 	 PMC10990941 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-27 00:00:00
38538833 	 PMC10994853 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-27 00:00:00
26840328 	 PMC4772199 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-30 00:00:00
26851409 	 PMC4774476 	 2016 	 01/03/2016 	 Y 	 O 	 2016-01-25 00:00:00
26825886 	 PMC5291556 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-01 00:00:00
26850878 	 PMC4783375 	 2016 	 01/03/2016 	 Y 	 O 	 2016-02-05 00:00:00
26837846 	 PMC4742889 	 2016 	 01/02/2016 	 Y 	 O 	 2016-02-03 00:00:00
26839584 	 PMC4736481 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-02 00:00:00
26839737 	 PMC4734454 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-05 00:00:00
26839489 	 PMC4729515 	 2016 	 01/02/2016 	 Y 	 O 	 2016-01-14 00:00:00
26839758 	 PMC4722051 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-22 00:00:00
26839767 	 PMC4735466 	 2014 	 01/01/2014 	 Y 	 O 	 2014-02-20 00:00:00
26839511 	 PMC4736551 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-01 00:00:00
26858554 	 PMC4705242 	 2016 	 01/01/2016 	 Y 	 O 	 2015-07-10 00:00:00
26858557 	 PMC4705280 	 2016 	 01/01/2016 	 Y 	 O 	 2015-10-09 00:00:00
